"Step","phirho1 - reward","phirho1 - reward__MIN","phirho1 - reward__MAX","rho-8 - reward","rho-8 - reward__MIN","rho-8 - reward__MAX","rhophi8 - reward","rhophi8 - reward__MIN","rhophi8 - reward__MAX","rhophi10 - reward","rhophi10 - reward__MIN","rhophi10 - reward__MAX","phi10 - reward","phi10 - reward__MIN","phi10 - reward__MAX","Threefish-phi1 - reward","Threefish-phi1 - reward__MIN","Threefish-phi1 - reward__MAX","Threefish-phi8 - reward","Threefish-phi8 - reward__MIN","Threefish-phi8 - reward__MAX"
"4084000","","","","","","","-0.46","-0.46","-0.46","","","","0.17","0.17","0.17","","","","","",""
"4086000","","","","","","","0.19","0.19","0.19","","","","-0.44","-0.44","-0.44","","","","","",""
"4088000","","","","","","","-0.29","-0.29","-0.29","","","","0.4","0.4","0.4","","","","","",""
"4090000","","","","","","","-0.05","-0.05","-0.05","","","","0.25","0.25","0.25","","","","","",""
"4092000","","","","","","","-0.58","-0.58","-0.58","","","","-0.31","-0.31","-0.31","","","","","",""
"4094000","","","","","","","-0.46","-0.46","-0.46","","","","-0.04","-0.04","-0.04","","","","","",""
"4096000","","","","","","","0","0","0","","","","0.44","0.44","0.44","","","","","",""
"4098000","","","","","","","-0.46","-0.46","-0.46","","","","0.08","0.08","0.08","","","","","",""
"4100000","","","","","","","-0.57","-0.57","-0.57","","","","0.45","0.45","0.45","","","","","",""
"4102000","","","","","","","-0.33","-0.33","-0.33","","","","-0.59","-0.59","-0.59","","","","","",""
"4104000","","","","","","","0.1","0.1","0.1","","","","-0.05","-0.05","-0.05","","","","","",""
"4106000","","","","","","","-0.61","-0.61","-0.61","","","","-0.05","-0.05","-0.05","","","","","",""
"4108000","","","","","","","-0.46","-0.46","-0.46","","","","0.2","0.2","0.2","","","","","",""
"4110000","","","","","","","-0.12","-0.12","-0.12","","","","0","0","0","","","","","",""
"4112000","","","","","","","-0.67","-0.67","-0.67","","","","-0.28","-0.28","-0.28","","","","","",""
"4114000","","","","","","","-0.59","-0.59","-0.59","","","","-0.47","-0.47","-0.47","","","","","",""
"4116000","","","","","","","-0.57","-0.57","-0.57","","","","0.2","0.2","0.2","","","","","",""
"4118000","","","","","","","-0.25","-0.25","-0.25","","","","-0.18","-0.18","-0.18","","","","","",""
"4120000","","","","","","","-0.4","-0.4","-0.4","","","","0.05","0.05","0.05","","","","","",""
"4122000","","","","","","","-0.36","-0.36","-0.36","","","","0.05","0.05","0.05","","","","","",""
"4124000","","","","","","","-0.3","-0.3","-0.3","","","","0.7","0.7","0.7","","","","","",""
"4126000","","","","","","","-0.25","-0.25","-0.25","","","","0.6","0.6","0.6","","","","","",""
"4128000","","","","","","","-0.79","-0.79","-0.79","","","","-0.04","-0.04","-0.04","","","","","",""
"4130000","","","","","","","-0.47","-0.47","-0.47","","","","-0.25","-0.25","-0.25","","","","","",""
"4132000","","","","","","","0.19","0.19","0.19","","","","0.29","0.29","0.29","","","","","",""
"4134000","","","","","","","-0.25","-0.25","-0.25","","","","-0.17","-0.17","-0.17","","","","","",""
"4136000","","","","","","","-0.47","-0.47","-0.47","","","","0.45","0.45","0.45","","","","","",""
"4138000","","","","","","","-0.56","-0.56","-0.56","","","","0.31","0.31","0.31","","","","","",""
"4140000","","","","","","","-0.57","-0.57","-0.57","","","","-0.32","-0.32","-0.32","","","","","",""
"4142000","","","","","","","-0.41","-0.41","-0.41","","","","0.04","0.04","0.04","","","","","",""
"4144000","","","","","","","-0.7","-0.7","-0.7","","","","1","1","1","","","","","",""
"4146000","","","","","","","-0.58","-0.58","-0.58","","","","-0.21","-0.21","-0.21","","","","","",""
"4148000","","","","","","","-0.25","-0.25","-0.25","","","","0.3","0.3","0.3","","","","","",""
"4150000","","","","","","","0.1","0.1","0.1","","","","0.35","0.35","0.35","","","","","",""
"4152000","","","","","","","-0.32","-0.32","-0.32","","","","-0.25","-0.25","-0.25","","","","","",""
"4154000","","","","","","","-0.62","-0.62","-0.62","","","","-0.38","-0.38","-0.38","","","","","",""
"4156000","","","","","","","-0.04","-0.04","-0.04","","","","-0.21","-0.21","-0.21","","","","","",""
"4158000","","","","","","","-0.46","-0.46","-0.46","","","","0.62","0.62","0.62","","","","","",""
"4160000","","","","","","","-0.2","-0.2","-0.2","","","","0.16","0.16","0.16","","","","","",""
"4162000","","","","","","","-0.5","-0.5","-0.5","","","","-0.08","-0.08","-0.08","","","","","",""
"4164000","","","","","","","-0.54","-0.54","-0.54","","","","-0.04","-0.04","-0.04","","","","","",""
"4166000","","","","","","","-0.54","-0.54","-0.54","","","","-0.22","-0.22","-0.22","","","","","",""
"4168000","","","","","","","-0.46","-0.46","-0.46","","","","0.44","0.44","0.44","","","","","",""
"4170000","","","","","","","-0.4","-0.4","-0.4","","","","-0.07","-0.07","-0.07","","","","","",""
"4172000","","","","","","","-0.78","-0.78","-0.78","","","","-0.2","-0.2","-0.2","","","","","",""
"4174000","","","","","","","-0.42","-0.42","-0.42","","","","-0.1","-0.1","-0.1","","","","","",""
"4176000","","","","","","","-0.62","-0.62","-0.62","","","","0.4","0.4","0.4","","","","","",""
"4178000","","","","","","","0.1","0.1","0.1","","","","0.29","0.29","0.29","","","","","",""
"4180000","","","","","","","-0.08","-0.08","-0.08","","","","-0.17","-0.17","-0.17","","","","","",""
"4182000","","","","","","","-0.75","-0.75","-0.75","","","","-0.29","-0.29","-0.29","","","","","",""
"4184000","","","","","","","-0.38","-0.38","-0.38","","","","0.15","0.15","0.15","","","","","",""
"4186000","","","","","","","-0.3","-0.3","-0.3","","","","0","0","0","","","","","",""
"4188000","","","","","","","-0.5","-0.5","-0.5","","","","0.5","0.5","0.5","","","","","",""
"4190000","","","","","","","-0.45","-0.45","-0.45","","","","-0.17","-0.17","-0.17","","","","","",""
"4192000","","","","","","","-0.57","-0.57","-0.57","","","","0.17","0.17","0.17","","","","","",""
"4194000","","","","","","","-0.5","-0.5","-0.5","","","","0.25","0.25","0.25","","","","","",""
"4196000","","","","","","","-0.34","-0.34","-0.34","","","","0.02","0.02","0.02","","","","","",""
"4198000","","","","","","","0.38","0.38","0.38","","","","0","0","0","","","","","",""
"4200000","","","","","","","-0.61","-0.61","-0.61","","","","-0.06","-0.06","-0.06","","","","","",""
"4202000","","","","","","","-0.31","-0.31","-0.31","","","","0.88","0.88","0.88","","","","","",""
"4204000","","","","","","","-0.3","-0.3","-0.3","","","","-0.5","-0.5","-0.5","","","","","",""
"4206000","","","","","","","-0.58","-0.58","-0.58","","","","0.29","0.29","0.29","","","","","",""
"4208000","","","","","","","-0.2","-0.2","-0.2","","","","0.75","0.75","0.75","","","","","",""
"4210000","","","","","","","-0.15","-0.15","-0.15","","","","-0.28","-0.28","-0.28","","","","","",""
"4212000","","","","","","","0.15","0.15","0.15","","","","0.38","0.38","0.38","","","","","",""
"4214000","","","","","","","-0.79","-0.79","-0.79","","","","0.18","0.18","0.18","","","","","",""
"4216000","","","","","","","-0.15","-0.15","-0.15","","","","-0.2","-0.2","-0.2","","","","","",""
"4218000","","","","","","","-0.46","-0.46","-0.46","","","","0.04","0.04","0.04","","","","","",""
"4220000","","","","","","","-0.32","-0.32","-0.32","","","","-0.43","-0.43","-0.43","","","","","",""
"4222000","","","","","","","-0.25","-0.25","-0.25","","","","-0.25","-0.25","-0.25","","","","","",""
"4224000","","","","","","","-0.62","-0.62","-0.62","","","","0","0","0","","","","","",""
"4226000","","","","","","","-0.42","-0.42","-0.42","","","","-0.38","-0.38","-0.38","","","","","",""
"4228000","","","","","","","-0.54","-0.54","-0.54","","","","-0.12","-0.12","-0.12","","","","","",""
"4230000","","","","","","","-0.59","-0.59","-0.59","","","","-0.19","-0.19","-0.19","","","","","",""
"4232000","","","","","","","-0.12","-0.12","-0.12","","","","0.39","0.39","0.39","","","","","",""
"4234000","","","","","","","-0.67","-0.67","-0.67","","","","-0.08","-0.08","-0.08","","","","","",""
"4236000","","","","","","","-0.5","-0.5","-0.5","","","","0.32","0.32","0.32","","","","","",""
"4238000","","","","","","","-0.25","-0.25","-0.25","","","","-0.17","-0.17","-0.17","","","","","",""
"4240000","","","","","","","-0.07","-0.07","-0.07","","","","0.05","0.05","0.05","","","","","",""
"4242000","","","","","","","-0.53","-0.53","-0.53","","","","0.1","0.1","0.1","","","","","",""
"4244000","","","","","","","-0.25","-0.25","-0.25","","","","0.5","0.5","0.5","","","","","",""
"4246000","","","","","","","-0.64","-0.64","-0.64","","","","-0.32","-0.32","-0.32","","","","","",""
"4248000","","","","","","","-0.15","-0.15","-0.15","","","","0.12","0.12","0.12","","","","","",""
"4250000","","","","","","","-0.41","-0.41","-0.41","","","","-0.29","-0.29","-0.29","","","","","",""
"4252000","","","","","","","-0.71","-0.71","-0.71","","","","0","0","0","","","","","",""
"4254000","","","","","","","-0.05","-0.05","-0.05","","","","0","0","0","","","","","",""
"4256000","","","","","","","-0.71","-0.71","-0.71","","","","-0.04","-0.04","-0.04","","","","","",""
"4258000","","","","","","","-0.72","-0.72","-0.72","","","","0.4","0.4","0.4","","","","","",""
"4260000","","","","","","","-0.6","-0.6","-0.6","","","","-0.42","-0.42","-0.42","","","","","",""
"4262000","","","","","","","-0.5","-0.5","-0.5","","","","0.25","0.25","0.25","","","","","",""
"4264000","","","","","","","-0.58","-0.58","-0.58","","","","-0.12","-0.12","-0.12","","","","","",""
"4266000","","","","","","","-0.45","-0.45","-0.45","","","","0.8","0.8","0.8","","","","","",""
"4268000","","","","","","","-0.18","-0.18","-0.18","","","","0.5","0.5","0.5","","","","","",""
"4270000","","","","","","","0.05","0.05","0.05","","","","0.05","0.05","0.05","","","","","",""
"4272000","","","","","","","-0.61","-0.61","-0.61","","","","-0.25","-0.25","-0.25","","","","","",""
"4274000","","","","","","","-0.54","-0.54","-0.54","","","","0.29","0.29","0.29","","","","","",""
"4276000","","","","","","","-0.2","-0.2","-0.2","","","","-0.07","-0.07","-0.07","","","","","",""
"4278000","","","","","","","-0.5","-0.5","-0.5","","","","0.12","0.12","0.12","","","","","",""
"4280000","","","","","","","-0.54","-0.54","-0.54","","","","-0.29","-0.29","-0.29","","","","","",""
"4282000","","","","","","","-0.58","-0.58","-0.58","","","","0.04","0.04","0.04","","","","","",""
"4284000","","","","","","","-0.42","-0.42","-0.42","","","","0.54","0.54","0.54","","","","","",""
"4286000","","","","","","","-0.5","-0.5","-0.5","","","","-0.12","-0.12","-0.12","","","","","",""
"4288000","","","","","","","-0.04","-0.04","-0.04","","","","0.44","0.44","0.44","","","","","",""
"4290000","","","","","","","-0.15","-0.15","-0.15","","","","0","0","0","","","","","",""
"4292000","","","","","","","-0.29","-0.29","-0.29","","","","-0.25","-0.25","-0.25","","","","","",""
"4294000","","","","","","","-0.5","-0.5","-0.5","","","","0.17","0.17","0.17","","","","","",""
"4296000","","","","","","","-0.56","-0.56","-0.56","","","","-0.29","-0.29","-0.29","","","","","",""
"4298000","","","","","","","-0.62","-0.62","-0.62","","","","0.18","0.18","0.18","","","","","",""
"4300000","","","","","","","-0.75","-0.75","-0.75","","","","0.33","0.33","0.33","","","","","",""
"4302000","","","","","","","-0.54","-0.54","-0.54","","","","0.25","0.25","0.25","","","","","",""
"4304000","","","","","","","-0.69","-0.69","-0.69","","","","-0.04","-0.04","-0.04","","","","","",""
"4306000","","","","","","","-0.38","-0.38","-0.38","","","","-0.04","-0.04","-0.04","","","","","",""
"4308000","","","","","","","0.05","0.05","0.05","","","","0.15","0.15","0.15","","","","","",""
"4310000","","","","","","","0.12","0.12","0.12","","","","0.3","0.3","0.3","","","","","",""
"4312000","","","","","","","-0.39","-0.39","-0.39","","","","0.9","0.9","0.9","","","","","",""
"4314000","","","","","","","-0.33","-0.33","-0.33","","","","0.05","0.05","0.05","","","","","",""
"4316000","","","","","","","-0.4","-0.4","-0.4","","","","-0.08","-0.08","-0.08","","","","","",""
"4318000","","","","","","","-0.62","-0.62","-0.62","","","","0","0","0","","","","","",""
"4320000","","","","","","","-0.81","-0.81","-0.81","","","","-0.05","-0.05","-0.05","","","","","",""
"4322000","","","","","","","-0.67","-0.67","-0.67","","","","-0.64","-0.64","-0.64","","","","","",""
"4324000","","","","","","","-0.47","-0.47","-0.47","","","","-0.21","-0.21","-0.21","","","","","",""
"4326000","","","","","","","-0.53","-0.53","-0.53","","","","1.25","1.25","1.25","","","","","",""
"4328000","","","","","","","0.25","0.25","0.25","","","","0.58","0.58","0.58","","","","","",""
"4330000","","","","","","","-0.3","-0.3","-0.3","","","","0.11","0.11","0.11","","","","","",""
"4332000","","","","","","","-0.54","-0.54","-0.54","","","","0.56","0.56","0.56","","","","","",""
"4334000","","","","","","","-0.28","-0.28","-0.28","","","","0.38","0.38","0.38","","","","","",""
"4336000","","","","","","","-0.5","-0.5","-0.5","","","","-0.39","-0.39","-0.39","","","","","",""
"4338000","","","","","","","-0.12","-0.12","-0.12","","","","0.12","0.12","0.12","","","","","",""
"4340000","","","","","","","-0.21","-0.21","-0.21","","","","0.25","0.25","0.25","","","","","",""
"4342000","","","","","","","-0.3","-0.3","-0.3","","","","-0.54","-0.54","-0.54","","","","","",""
"4344000","","","","","","","-0.46","-0.46","-0.46","","","","-0.12","-0.12","-0.12","","","","","",""
"4346000","","","","","","","-0.45","-0.45","-0.45","","","","-0.14","-0.14","-0.14","","","","","",""
"4348000","","","","","","","-0.31","-0.31","-0.31","","","","0.11","0.11","0.11","","","","","",""
"4350000","","","","","","","-0.31","-0.31","-0.31","","","","-0.05","-0.05","-0.05","","","","","",""
"4352000","","","","","","","-0.38","-0.38","-0.38","","","","0.05","0.05","0.05","","","","","",""
"4354000","","","","","","","0.08","0.08","0.08","","","","0.21","0.21","0.21","","","","","",""
"4356000","","","","","","","-0.06","-0.06","-0.06","","","","0","0","0","","","","","",""
"4358000","","","","","","","-0.53","-0.53","-0.53","","","","0.04","0.04","0.04","","","","","",""
"4360000","","","","","","","-0.72","-0.72","-0.72","","","","0","0","0","","","","","",""
"4362000","","","","","","","-0.56","-0.56","-0.56","","","","0.15","0.15","0.15","","","","","",""
"4364000","","","","","","","-0.25","-0.25","-0.25","","","","0.2","0.2","0.2","","","","","",""
"4366000","","","","","","","-0.04","-0.04","-0.04","","","","0.5","0.5","0.5","","","","","",""
"4368000","","","","","","","-0.5","-0.5","-0.5","","","","0.35","0.35","0.35","","","","","",""
"4370000","","","","","","","-0.25","-0.25","-0.25","","","","0.75","0.75","0.75","","","","","",""
"4372000","","","","","","","-0.69","-0.69","-0.69","","","","0.45","0.45","0.45","","","","","",""
"4374000","","","","","","","-0.42","-0.42","-0.42","","","","0.12","0.12","0.12","","","","","",""
"4376000","","","","","","","-0.36","-0.36","-0.36","","","","0.2","0.2","0.2","","","","","",""
"4378000","","","","","","","-0.62","-0.62","-0.62","","","","0.44","0.44","0.44","","","","","",""
"4380000","","","","","","","-0.46","-0.46","-0.46","","","","-0.47","-0.47","-0.47","","","","","",""
"4382000","","","","","","","-0.21","-0.21","-0.21","","","","0","0","0","","","","","",""
"4384000","","","","","","","-0.4","-0.4","-0.4","","","","0.17","0.17","0.17","","","","","",""
"4386000","","","","","","","-0.46","-0.46","-0.46","","","","0","0","0","","","","","",""
"4388000","","","","","","","-0.67","-0.67","-0.67","","","","-0.25","-0.25","-0.25","","","","","",""
"4390000","","","","","","","0.19","0.19","0.19","","","","0.5","0.5","0.5","","","","","",""
"4392000","","","","","","","-0.64","-0.64","-0.64","","","","-0.67","-0.67","-0.67","","","","","",""
"4394000","","","","","","","-0.42","-0.42","-0.42","","","","0.35","0.35","0.35","","","","","",""
"4396000","","","","","","","0.25","0.25","0.25","","","","-0.25","-0.25","-0.25","","","","","",""
"4398000","","","","","","","-0.56","-0.56","-0.56","","","","0.07","0.07","0.07","","","","","",""
"4400000","","","","","","","-0.46","-0.46","-0.46","","","","-0.2","-0.2","-0.2","","","","","",""
"4402000","","","","","","","-0.06","-0.06","-0.06","","","","0","0","0","","","","","",""
"4404000","","","","","","","-0.38","-0.38","-0.38","","","","0.08","0.08","0.08","","","","","",""
"4406000","","","","","","","-0.45","-0.45","-0.45","","","","-0.25","-0.25","-0.25","","","","","",""
"4408000","","","","","","","-0.12","-0.12","-0.12","","","","0.33","0.33","0.33","","","","","",""
"4410000","","","","","","","-0.07","-0.07","-0.07","","","","0.05","0.05","0.05","","","","","",""
"4412000","","","","","","","-0.66","-0.66","-0.66","","","","-0.12","-0.12","-0.12","","","","","",""
"4414000","","","","","","","-0.67","-0.67","-0.67","","","","-0.12","-0.12","-0.12","","","","","",""
"4416000","","","","","","","-0.62","-0.62","-0.62","","","","-0.38","-0.38","-0.38","","","","","",""
"4418000","","","","","","","-0.57","-0.57","-0.57","","","","0.08","0.08","0.08","","","","","",""
"4420000","","","","","","","-0.46","-0.46","-0.46","","","","0.04","0.04","0.04","","","","","",""
"4422000","","","","","","","-0.3","-0.3","-0.3","","","","-0.08","-0.08","-0.08","","","","","",""
"4424000","","","","","","","-0.82","-0.82","-0.82","","","","0.56","0.56","0.56","","","","","",""
"4426000","","","","","","","-0.29","-0.29","-0.29","","","","1.38","1.38","1.38","","","","","",""
